gene_a.identifier,gene_a.name,gene_b.identifier,gene_b.name
53172,EIF3C,66259,HCCS
53172,EIF3C,22361,PMVK
53172,EIF3C,20245,HUS1
53172,EIF3C,68063,HRAS
53172,EIF3C,14417,ROMO1
53172,EIF3C,95800,FBXO28
53172,EIF3C,61215,SNRPC
53172,EIF3C,9818,GOLT1B
53172,EIF3C,42448,EMC4
53172,EIF3C,36106,WDR70
53172,EIF3C,78680,NSMCE4A
53172,EIF3C,59792,IARS1
53172,EIF3C,20612,RPL36A
53172,EIF3C,59973,TTC4
53172,EIF3C,40012,EXOSC4
53172,EIF3C,42385,NACA
53172,EIF3C,64205,EXOSC9
53172,EIF3C,56210,SSB
53172,EIF3C,1275,TUBGCP3
53172,EIF3C,29953,MASTL
53172,EIF3C,74083,MRPS18B
53172,EIF3C,90634,EIF3D
53172,EIF3C,51251,OGFOD1
53172,EIF3C,5964,FH
53172,EIF3C,19817,GTF2E1
53172,EIF3C,30188,NDUFB1
53172,EIF3C,48811,TRNAU1AP
53172,EIF3C,69303,TRMT5
53172,EIF3C,23306,GTF2H4
53172,EIF3C,76941,NAA50
53172,EIF3C,82093,SRSF7
53172,EIF3C,60065,ZNRD1
53172,EIF3C,42619,ZNHIT6
53172,EIF3C,90069,TCOF1
53172,EIF3C,96155,TRRAP
53172,EIF3C,90671,POLD1
53172,EIF3C,78015,FDPS
53172,EIF3C,76566,INTS5
53172,EIF3C,21845,SKA3
53172,EIF3C,6782,EIF3H
53172,EIF3C,29727,PTTG1
53172,EIF3C,12292,MED23
53172,EIF3C,731,WDR7
53188,SETD2,96301,TP53
53188,SETD2,22342,SMARCA4
53198,ATP1A1,5964,FH
53198,ATP1A1,76566,INTS5
53198,ATP1A1,28621,ZNF574
53198,ATP1A1,28217,LEO1
53198,ATP1A1,96155,TRRAP
53198,ATP1A1,13685,PNN
53198,ATP1A1,65030,RPL13
53198,ATP1A1,67634,NDUFB2
53198,ATP1A1,47715,AURKA
53198,ATP1A1,53798,RPF2
53198,ATP1A1,60065,ZNRD1
53198,ATP1A1,33945,ZMAT5
53198,ATP1A1,61215,SNRPC
53198,ATP1A1,29136,SRP19
53198,ATP1A1,55922,POLR2K
53198,ATP1A1,53172,EIF3C
53198,ATP1A1,64205,EXOSC9
53198,ATP1A1,79321,TRPM7
53198,ATP1A1,18243,C14orf178
53198,ATP1A1,45876,CDC26
53198,ATP1A1,16646,MRPS18A
53198,ATP1A1,51251,OGFOD1
53222,DDX23,9849,TROAP
53234,EFCAB12,68063,HRAS
53234,EFCAB12,50834,NRAS
53240,COG7,10799,PTAR1
53240,COG7,76841,ARMH3
53240,COG7,50638,RAB1B
53240,COG7,29430,RAB1A
53260,MSX1,84722,TSC22D2
53279,MBL1P,50834,NRAS
53292,COX16,51251,OGFOD1
53292,COX16,47104,MAPKAP1
53292,COX16,59685,FTSJ3
53292,COX16,81193,TTI2
53292,COX16,96155,TRRAP
53292,COX16,12292,MED23
53292,COX16,59973,TTC4
53292,COX16,29727,PTTG1
53292,COX16,42385,NACA
53294,MRPS28,5986,NFE2L1
53294,MRPS28,59570,PNO1
53294,MRPS28,65499,PELO
53294,MRPS28,30092,NAE1
53313,ZNF155,34486,ZNF223
53318,PIP,33598,BRCA1
53344,OR9A2,60732,KRAS
53425,RBM28,43405,TLR5
53437,VPS4A,95381,UBA1
53437,VPS4A,28621,ZNF574
53437,VPS4A,50215,NELFB
53442,FCMR,30092,NAE1
53469,CRADD,30092,NAE1
53469,CRADD,19137,MYC
53477,CDH1,57243,FHIT
53477,CDH1,9147,RNF34
53477,CDH1,17659,SS18L1
53477,CDH1,61460,SOX13
53477,CDH1,93063,MET
53477,CDH1,33264,CDK9
53477,CDH1,39846,PPARA
53477,CDH1,18839,MAP3K1
53477,CDH1,57676,KMT2E
53477,CDH1,19137,MYC
53477,CDH1,81216,MEN1
53477,CDH1,93813,CGN
53477,CDH1,73661,DDX10
53477,CDH1,81451,SDHB
53477,CDH1,24016,JAK2
53477,CDH1,40156,SH2D3A
53477,CDH1,85131,ROS1
53477,CDH1,52050,MACC1
53477,CDH1,56881,GATA3
53477,CDH1,6428,CRB3
53477,CDH1,24167,ESPN
53477,CDH1,30847,NFIB
53477,CDH1,24371,USP6
53477,CDH1,64078,MAP2K1
53477,CDH1,71917,PLXNB1
53477,CDH1,31235,EXPH5
53477,CDH1,90077,MTRF1L
53477,CDH1,18996,LMO2
53477,CDH1,33026,CREBBP
53477,CDH1,41830,FNTA
53477,CDH1,27705,MRGPRX4
53498,DIP,19137,MYC
53503,ACOX3,16010,CDC25B
53522,CA12,68063,HRAS
53522,CA12,60732,KRAS
53522,CA12,50834,NRAS
53537,WNT7B,57881,KRT80
53537,WNT7B,89163,KRT7
53582,HECA,13346,HOXC11
53593,CACNB3,68063,HRAS
53593,CACNB3,50834,NRAS
53593,CACNB3,60732,KRAS
53598,SLC7A1,82657,SNRNP70
53604,MAP4,47355,PTPRD
53604,MAP4,96301,TP53
53604,MAP4,20261,OC90
53604,MAP4,91747,PTPN3
53604,MAP4,66569,MOK
53604,MAP4,49632,PPP3CA
53604,MAP4,27193,PTPRF
53604,MAP4,142,TAP2
53604,MAP4,27723,RFC5
53604,MAP4,24428,SOD2
53604,MAP4,8502,RAD9A
53604,MAP4,21299,SENP1
53604,MAP4,48043,XRCC6
53604,MAP4,11782,PEX1
53604,MAP4,74282,SMO
53604,MAP4,7710,PDE3A
53604,MAP4,50834,NRAS
53610,PSMB10,10369,SLC29A1
53610,PSMB10,89712,TYMS
53610,PSMB10,30192,RRM1
53610,PSMB10,89489,SLC28A1
53610,PSMB10,44669,SLC29A2
53636,DMKN,33598,BRCA1
53636,DMKN,74182,PPP1R13L
53649,EPCAM,48170,LLGL2
53649,EPCAM,73790,LAMC2
53689,MAP2K3,30092,NAE1
53689,MAP2K3,19137,MYC
53694,AKAP4,35859,BMP8A
53730,BRD3,30092,NAE1
53736,PRKCD,96301,TP53
53736,PRKCD,65458,SPHK1
53773,ADRM1,90378,OGN
53773,ADRM1,91083,PCDHB4
53773,ADRM1,60186,HAND2
53786,COX4I2,68063,HRAS
53786,COX4I2,50834,NRAS
53786,COX4I2,60732,KRAS
53790,NAP1L4,62703,PABPN1
53790,NAP1L4,92065,HNRNPUL1
53797,RNF139,96301,TP53
53797,RNF139,33598,BRCA1
53797,RNF139,76394,TRMT12
53797,RNF139,32945,ZNF7
53798,RPF2,64958,RPL28
53798,RPF2,50834,NRAS
53798,RPF2,68063,HRAS
53798,RPF2,1275,TUBGCP3
53875,LHFPL3,5154,SLC16A1
53880,F2R,30092,NAE1
53887,COX6A2,30092,NAE1
53892,TDG,83225,XPA
53895,MUSK,46130,BRCA2
53895,MUSK,55035,PTEN
53895,MUSK,19137,MYC
53955,RPS3,56025,SNORA25
53955,RPS3,39948,RPL30
53955,RPS3,96122,SNHG1
53989,KLHL12,12696,PSMD12
54027,DPY19L4,60579,PTK2
54027,DPY19L4,33598,BRCA1
54040,LRRK2,10946,MYBL2
54049,NMNAT1,60732,KRAS
54049,NMNAT1,50834,NRAS
54058,KDM3B,50834,NRAS
54075,AOX1,55035,PTEN
54075,AOX1,54936,RBM19
54075,AOX1,60732,KRAS
54075,AOX1,82487,DHX37
54081,RAD54L2,19005,TWIST1
54085,MRPS10,2964,XPO1
54085,MRPS10,1822,REXO2
54085,MRPS10,42385,NACA
54085,MRPS10,30092,NAE1
54085,MRPS10,5986,NFE2L1
54085,MRPS10,56655,RRM2
54085,MRPS10,45554,SLCO4A1
54096,AGO2,33393,RAD21
54096,AGO2,70324,RPL8
54096,AGO2,96301,TP53
54096,AGO2,33598,BRCA1
54118,IGHMBP2,52831,SESN2
54118,IGHMBP2,30192,RRM1
54118,IGHMBP2,69070,POLD4
54118,IGHMBP2,54138,RAD51
54118,IGHMBP2,58426,RAD23B
54118,IGHMBP2,93727,SSBP1
54118,IGHMBP2,90671,POLD1
54118,IGHMBP2,35001,RPL13A
54118,IGHMBP2,32538,MT1X
54118,IGHMBP2,44340,RELA
54118,IGHMBP2,69057,POLR2A
54118,IGHMBP2,31227,PARP1
54118,IGHMBP2,20547,KDR
54118,IGHMBP2,55604,RBX1
54118,IGHMBP2,13272,ZBTB32
54118,IGHMBP2,34769,MDM2
54118,IGHMBP2,47539,TNFRSF10B
54118,IGHMBP2,45096,PPM1D
54118,IGHMBP2,8502,RAD9A
54118,IGHMBP2,29297,USP1
54118,IGHMBP2,84858,NHP2
54118,IGHMBP2,86177,MTOR
54118,IGHMBP2,1393,POLM
54118,IGHMBP2,7059,WRAP53
54118,IGHMBP2,54395,PMS2
54118,IGHMBP2,19198,POLE
54118,IGHMBP2,18894,UNG
54118,IGHMBP2,73856,MAPK12
54126,CD151,62144,HMCN1
54126,CD151,49825,PCYOX1
54126,CD151,40499,LHX9
54126,CD151,62347,CHRNB2
54126,CD151,13152,OR2L13
54126,CD151,33764,TFCP2L1
54126,CD151,72030,PFN2
54126,CD151,59692,MOS
54126,CD151,18513,GSTA3
54126,CD151,68857,LMX1A
54126,CD151,20536,MCFD2
54126,CD151,59382,CHRM2
54126,CD151,64436,MT2A
54126,CD151,83578,TRPV6
54126,CD151,71792,POU2F1
54126,CD151,63069,COLGALT2
54126,CD151,60750,GRAMD1C
54126,CD151,83178,RGS16
54126,CD151,28735,SERINC3
54126,CD151,71767,SLC39A13
54126,CD151,80835,COL4A2
54126,CD151,42557,EPHB1
54126,CD151,93063,MET
54133,MMP19,87990,TAF4
54133,MMP19,3401,PCLO
54133,MMP19,8754,RPRD1B
54133,MMP19,86014,STAU1
54138,RAD51,48043,XRCC6
54138,RAD51,52778,XRCC4
54138,RAD51,29297,USP1
54138,RAD51,91623,RAD52
54138,RAD51,54525,HELQ
54138,RAD51,79047,RAD51B
54138,RAD51,93727,SSBP1
54138,RAD51,96301,TP53
54138,RAD51,67071,FRTS1
54138,RAD51,84752,VDR
54138,RAD51,47539,TNFRSF10B
54138,RAD51,52831,SESN2
54138,RAD51,35001,RPL13A
54138,RAD51,41548,RAD51C
54138,RAD51,73995,LIG1
54138,RAD51,30192,RRM1
54138,RAD51,13272,ZBTB32
54138,RAD51,37097,TP53BP1
54138,RAD51,55604,RBX1
54138,RAD51,11185,STAT3
54138,RAD51,27772,XRCC2
54138,RAD51,8502,RAD9A
54138,RAD51,7059,WRAP53
54138,RAD51,85211,TOP2A
54138,RAD51,82848,TIPARP
54138,RAD51,44340,RELA
54138,RAD51,18894,UNG
54138,RAD51,12178,SEC22B
54138,RAD51,54275,USP11
54154,H3C3,30092,NAE1
54174,GAD2,30092,NAE1
54181,NUP85,83551,SPAG7
54181,NUP85,52590,VPS72
54181,NUP85,59973,TTC4
54181,NUP85,25029,RBBP8
54181,NUP85,81580,PPWD1
54181,NUP85,57087,PSMD1
54181,NUP85,10146,PPP2R1A
54181,NUP85,33887,WDR61
54181,NUP85,46547,ZNF830
54181,NUP85,14417,ROMO1
54181,NUP85,50522,TAF2
54181,NUP85,82967,SAP30BP
54181,NUP85,65030,RPL13
54181,NUP85,13685,PNN
54181,NUP85,624,WARS2
54181,NUP85,1275,TUBGCP3
54181,NUP85,76170,RTF1
54181,NUP85,69303,TRMT5
54181,NUP85,65499,PELO
54181,NUP85,80862,ZWINT
54181,NUP85,55922,POLR2K
54186,DIAPH2,19137,MYC
54191,ACIN1,86107,BAZ1B
54191,ACIN1,25025,UBE2O
54191,ACIN1,30493,GGA3
54191,ACIN1,9350,DCAF16
54191,ACIN1,30092,NAE1
54191,ACIN1,81153,CEP131
54191,ACIN1,54913,BRF1
54213,RPL14,63844,THOC7
54234,C12orf65,30092,NAE1
54234,C12orf65,73283,MPHOSPH9
54236,HTR5A,19137,MYC
54244,CAV2,65627,TRAIP
54244,CAV2,55449,INHBA
54247,FAM111A,30092,NAE1
54249,SOD1,7332,BLM
54270,GNA13,52040,NMD3
54277,FAM178B,50834,NRAS
54282,IST1,10799,PTAR1
54297,APOL3,5107,OAS2
54306,RIOK2,80327,TAF9
54306,RIOK2,67579,MTREX
54307,DARS1,23306,GTF2H4
54307,DARS1,64205,EXOSC9
54307,DARS1,1275,TUBGCP3
54307,DARS1,40754,GTF3C3
54307,DARS1,85138,EBNA1BP2
54307,DARS1,55922,POLR2K
54307,DARS1,46547,ZNF830
54316,DENND3,96301,TP53
54316,DENND3,33598,BRCA1
54326,HAUS8,51150,MED26
54359,HPD,30092,NAE1
54359,HPD,55035,PTEN
54367,ERC2-IT1,19137,MYC
54385,PSMA5,31869,ARPC5
54390,RPP38,46547,ZNF830
54390,RPP38,16744,TCF25
54390,RPP38,56210,SSB
54390,RPP38,59973,TTC4
54390,RPP38,83551,SPAG7
54390,RPP38,52590,VPS72
54395,PMS2,44340,RELA
54395,PMS2,47539,TNFRSF10B
54395,PMS2,90671,POLD1
54395,PMS2,18894,UNG
54395,PMS2,29297,USP1
54395,PMS2,93727,SSBP1
54395,PMS2,45096,PPM1D
54395,PMS2,52831,SESN2
54395,PMS2,69057,POLR2A
54395,PMS2,30192,RRM1
54395,PMS2,1393,POLM
54395,PMS2,7059,WRAP53
54395,PMS2,58426,RAD23B
54395,PMS2,13272,ZBTB32
54395,PMS2,54138,RAD51
54395,PMS2,55604,RBX1
54395,PMS2,69070,POLD4
54395,PMS2,35001,RPL13A
54395,PMS2,8502,RAD9A
54395,PMS2,27772,XRCC2
54395,PMS2,19198,POLE
54401,FAM131B,33598,BRCA1
54438,NDE1,60732,KRAS
54438,NDE1,34566,NGF
54440,NEK1,50834,NRAS
54450,HDAC10,30092,NAE1
54471,GABPB2,60732,KRAS
54483,BDKRB2,30092,NAE1
54486,AUNIP,59816,PTPRC
54486,AUNIP,92364,PKMYT1
54486,AUNIP,7710,PDE3A
54486,AUNIP,10946,MYBL2
54498,CTHRC1,33598,BRCA1
54498,CTHRC1,65656,SLC36A2
54498,CTHRC1,44984,INPP5A
54498,CTHRC1,96301,TP53
54504,BCL9L,95182,IGFBP6
54504,BCL9L,55910,S100A11
54521,KCNIP2,19137,MYC
54534,MTIF3,154,RNF6
54543,CRABP1,60732,KRAS
54543,CRABP1,50834,NRAS
54543,CRABP1,68063,HRAS
54567,PTPN21,2317,SAMD4A
54587,UBE2N,22595,FEN1
54587,UBE2N,12607,FUS
54587,UBE2N,62419,CNBP
54587,UBE2N,1135,ZDHHC17
54590,ASPM,84679,CMPK1
54590,ASPM,89489,SLC28A1
54590,ASPM,44669,SLC29A2
54590,ASPM,89712,TYMS
54590,ASPM,86191,DCK
54590,ASPM,41857,NEK2
54590,ASPM,30192,RRM1
54590,ASPM,10369,SLC29A1
54590,ASPM,91612,CDA
54595,CFAP20,76105,CIAPIN1
54598,GPX5,19137,MYC
54605,ATP5F1C,16713,YME1L1
54605,ATP5F1C,52040,NMD3
54605,ATP5F1C,66737,FBH1
54605,ATP5F1C,71179,SUV39H2
54605,ATP5F1C,64146,NUDT5
54635,APOBEC3C,10946,MYBL2
54665,TOMM22,59273,HNRNPH1
54665,TOMM22,68091,CCT2
54665,TOMM22,19605,PSMC3
54670,KBTBD8,30092,NAE1
54692,CGGBP1,5979,NR2C2
54702,YAF2,55792,YIPF5
54709,MAGEH1,30092,NAE1
54709,MAGEH1,60732,KRAS
54719,AQP1,30092,NAE1
54719,AQP1,39829,OTUB2
54735,NEIL3,56655,RRM2
54735,NEIL3,63263,RAD51AP1
54735,NEIL3,41282,POLE2
54735,NEIL3,59335,SAP30
54735,NEIL3,73402,SMC4
54737,SPTY2D1,60732,KRAS
54753,ACE2,68063,HRAS
54753,ACE2,60732,KRAS
54753,ACE2,50834,NRAS
54760,CDK15,16962,DDX27
54775,CEBPB,96301,TP53
54775,CEBPB,36478,IMPG2
54775,CEBPB,66021,LCN15
54782,SURF4,39186,SLC39A7
54782,SURF4,64685,TMEM214
54802,ARID5A,50834,NRAS
54802,ARID5A,60732,KRAS
54802,ARID5A,68063,HRAS
54841,GNG12,37630,CAVIN1
54841,GNG12,52411,S100A3
54841,GNG12,80780,S100A13
54841,GNG12,10756,BMP1
54841,GNG12,60020,CUEDC1
54841,GNG12,33348,DKK3
54841,GNG12,59310,SMURF2
54841,GNG12,89060,NOTCH2
54841,GNG12,48935,LEPROT
54847,MZF1,83424,ZNF324
54847,MZF1,84328,STRN4
54849,ZC3H13,60732,KRAS
54856,PAK1,30192,RRM1
54856,PAK1,10369,SLC29A1
54856,PAK1,44669,SLC29A2
54856,PAK1,89712,TYMS
54856,PAK1,89489,SLC28A1
54870,NXPE2,50834,NRAS
54870,NXPE2,60732,KRAS
54870,NXPE2,68063,HRAS
54903,CCNG1,16010,CDC25B
54912,SLC49A3,84722,TSC22D2
54913,BRF1,52828,ENTPD5
54913,BRF1,12620,DNASE1L2
54913,BRF1,56553,PPP1R10
54913,BRF1,19137,MYC
54918,RAC1,96301,TP53
54918,RAC1,96254,CTTN
54918,RAC1,60732,KRAS
54918,RAC1,49686,TMEM106B
54918,RAC1,18532,SUN1
54918,RAC1,27244,UBE2G2
54949,ABO,14672,ORM1
54958,UPP1,77367,ZNF433
54958,UPP1,84407,ZNF227
54958,UPP1,45026,ZNF573
54982,H3C7,36922,PTGS1
54982,H3C7,48812,NTRK1
54982,H3C7,14672,ORM1
54982,H3C7,30949,KIT
54982,H3C7,94654,SLC22A2
54982,H3C7,78342,PDGFRB
54982,H3C7,69468,SLC22A1
54982,H3C7,65860,PDGFRA
54982,H3C7,35301,RET
55002,PEX16,896,UBXN1
55018,PARD6A,88913,ABL1
55018,PARD6A,23638,STAT5B
55018,PARD6A,36615,EPHA2
55018,PARD6A,59765,LCK
55018,PARD6A,30949,KIT
55018,PARD6A,20944,FYN
55018,PARD6A,32667,YES1
55018,PARD6A,17495,ABL2
55019,CAMK2D,68063,HRAS
55019,CAMK2D,19137,MYC
55019,CAMK2D,1014,DNAJB11
55019,CAMK2D,50834,NRAS
55035,PTEN,74946,B3GNT4
55035,PTEN,3622,GFRA4
55035,PTEN,36442,MYO9A
55035,PTEN,38655,PCDHGA9
55035,PTEN,69273,GATA2
55035,PTEN,80862,ZWINT
55035,PTEN,46952,DOCK9
55035,PTEN,3433,ARMC7
55035,PTEN,95287,STK3
55035,PTEN,5097,DHCR7
55035,PTEN,62647,UFD1
55035,PTEN,57205,CARHSP1
55035,PTEN,81624,TCF7
55035,PTEN,519,CTAG2
55035,PTEN,27058,SSUH2
55035,PTEN,10176,CERS2
55035,PTEN,77779,DAXX
55035,PTEN,36047,MGAT1
55035,PTEN,68063,HRAS
55035,PTEN,11930,HTR1B
55035,PTEN,66334,FAXC
55035,PTEN,48807,UBE2D1
55035,PTEN,7989,PSMB2
55035,PTEN,83158,CDKN2A
55035,PTEN,53481,SOX1
55035,PTEN,33190,KIF20A
55035,PTEN,49517,PLD3
55035,PTEN,9766,NPAS2
55035,PTEN,59661,CHST14
55035,PTEN,80598,EGFL8
55035,PTEN,49272,CDKN2D
55035,PTEN,66012,TIRAP
55035,PTEN,61613,C1GALT1
55035,PTEN,56655,RRM2
55035,PTEN,6851,ZNF513
55035,PTEN,31608,MYBPH
55035,PTEN,42142,AQP2
55035,PTEN,48342,LRRC8A
55035,PTEN,79920,SSBP2
55035,PTEN,23340,ABCA7
55035,PTEN,60019,MNX1
55035,PTEN,37105,MYH9
55035,PTEN,72809,AQP12A
55035,PTEN,7394,ZNF517
55035,PTEN,56777,CDNF
55035,PTEN,42115,AKR7A2
55035,PTEN,72240,SH3BP5L
55035,PTEN,26471,ABAT
55035,PTEN,83756,PHKG2
55035,PTEN,31961,SOX9
55035,PTEN,49832,GPER1
55035,PTEN,56215,MLLT6
55035,PTEN,38189,RASL10A
55035,PTEN,89844,SLC4A11
55035,PTEN,90463,SLC26A6
55035,PTEN,1474,EFNA2
55035,PTEN,73995,LIG1
55035,PTEN,22342,SMARCA4
55035,PTEN,36327,FEV
55035,PTEN,18901,RPP25
55035,PTEN,53079,HM13
55035,PTEN,88065,NUMBL
55035,PTEN,30626,ZNF575
55035,PTEN,49067,BET1L
55035,PTEN,45137,ARX
55035,PTEN,25957,TTC7A
55035,PTEN,2925,H3C4
55035,PTEN,53943,CITED4
55035,PTEN,75448,IL11
55035,PTEN,12607,FUS
55035,PTEN,35996,NLGN2
55035,PTEN,26487,MPND
55035,PTEN,85583,HIC1
55035,PTEN,13136,ZNF74
55035,PTEN,24654,RAX
55035,PTEN,17757,KLF16
55035,PTEN,22014,TTC31
55035,PTEN,63913,UBASH3B
55035,PTEN,96385,HAMP
55035,PTEN,55512,ALDH3B1
55035,PTEN,67455,PTGER1
55035,PTEN,26502,HBP1
55035,PTEN,10495,PARN
55035,PTEN,36065,H4C2
55035,PTEN,5572,SPHK2
55035,PTEN,93635,GLIS1
55035,PTEN,75009,SCAP
55035,PTEN,40504,BCAR1
55035,PTEN,25392,POU3F3
55035,PTEN,84394,RHOB
55035,PTEN,55804,PIGN
55035,PTEN,59795,SLC39A3
55035,PTEN,31423,IFIH1
55035,PTEN,5775,B3GAT3
55035,PTEN,26950,CARS2
55035,PTEN,7056,GGA2
55035,PTEN,86602,GP9
55035,PTEN,62946,MRPS12
55035,PTEN,12121,LRP10
55035,PTEN,15679,TPD52L1
55035,PTEN,75972,SRPK3
55035,PTEN,92267,CEBPD
55035,PTEN,28621,ZNF574
55035,PTEN,8989,ZNF317
55035,PTEN,30361,BOP1
55035,PTEN,18918,SUV39H1
55035,PTEN,22868,SRCAP
55035,PTEN,40238,SNAI1
55035,PTEN,85171,ARL4D
55035,PTEN,4689,MESP2
55035,PTEN,79310,C19orf48
55035,PTEN,93232,MXD1
55035,PTEN,60488,TMEM150A
55035,PTEN,12001,OPRL1
55035,PTEN,18947,CALU
55035,PTEN,76932,PPP1R3G
55035,PTEN,16503,UTS2R
55035,PTEN,28251,TUSC1
55035,PTEN,79336,KIF19
55035,PTEN,66921,GPR62
55035,PTEN,72577,POLR2I
55035,PTEN,8588,TRMT6
55035,PTEN,3524,GTF3C4
55035,PTEN,56778,ENO2
55035,PTEN,2490,USP5
55035,PTEN,7059,WRAP53
55035,PTEN,31241,DENND1B
55035,PTEN,1589,ZFPM1
55035,PTEN,39161,EME2
55035,PTEN,24090,ST8SIA6
55035,PTEN,17659,SS18L1
55035,PTEN,28708,MAFA
55035,PTEN,92798,CLN8
55035,PTEN,73039,CCN5
55035,PTEN,72504,THBD
55035,PTEN,73866,SYT1
55035,PTEN,48801,ZNF358
55035,PTEN,30220,ZNF771
55035,PTEN,54504,BCL9L
55035,PTEN,9351,NRTN
55035,PTEN,12950,CTU1
55035,PTEN,14127,NINJ2
55035,PTEN,33096,BICD2
55035,PTEN,896,UBXN1
55035,PTEN,74702,JPH4
55035,PTEN,2521,AGRN
55035,PTEN,14734,LBX1
55035,PTEN,11924,POLR3K
55035,PTEN,25370,ATP7B
55035,PTEN,90334,RBM10
55035,PTEN,13398,NMNAT3
55035,PTEN,5067,TOMM70
55035,PTEN,64730,SMUG1
55035,PTEN,12153,SCNN1D
55035,PTEN,61802,GPRC5C
55035,PTEN,72322,SF3A2
55035,PTEN,84798,KREMEN2
55035,PTEN,32357,FAU
55035,PTEN,32149,MKS1
55035,PTEN,83518,HGFAC
55035,PTEN,95323,FSCN1
55035,PTEN,45044,SLC25A6
55035,PTEN,48284,BATF3
55035,PTEN,81084,FIS1
55035,PTEN,61538,TAF8
55035,PTEN,66519,ARHGAP23
55035,PTEN,17772,ZNF473
55035,PTEN,52953,KAZALD1
55035,PTEN,48513,INSL3
55035,PTEN,18928,LETM2
55035,PTEN,40401,PDXK
55035,PTEN,73076,SFTPD
55035,PTEN,76355,GATD3A
55035,PTEN,87320,DCXR
55035,PTEN,5251,ZNF451
55035,PTEN,40454,PLEKHG3
55035,PTEN,31455,LMO1
55035,PTEN,26317,NDUFA13
55035,PTEN,84454,SLC35C1
55035,PTEN,34485,RPS11
55035,PTEN,34864,TRIM8
55035,PTEN,33433,CYB5R3
55035,PTEN,45589,RPLP0
55035,PTEN,90341,UBAP2L
55035,PTEN,37160,RPS18
55035,PTEN,18922,NOL3
55035,PTEN,85065,PNMT
55035,PTEN,40088,PITPNM2
55035,PTEN,73751,DCTN2
55035,PTEN,63694,APRT
55035,PTEN,13638,SOCS1
55035,PTEN,13446,PROCR
55035,PTEN,92364,PKMYT1
55035,PTEN,88838,PLCD3
55035,PTEN,14783,FBXO17
55035,PTEN,74994,CBX4
55035,PTEN,74401,FBXL15
55035,PTEN,65542,COX8A
55035,PTEN,72427,SPOUT1
55035,PTEN,57379,COPB1
55035,PTEN,41146,BOK
55035,PTEN,89102,CLPB
55035,PTEN,83857,ZNF33A
55035,PTEN,58674,LAD1
55035,PTEN,49572,PCSK9
55035,PTEN,32856,PITRM1
55035,PTEN,10847,TRADD
55035,PTEN,33224,RFTN1
55035,PTEN,28468,CDC34
55035,PTEN,70025,H4C11
55035,PTEN,49537,RASSF2
55035,PTEN,73571,RHBDL1
55035,PTEN,13581,MAD2L1BP
55035,PTEN,13133,EIF1AX
55035,PTEN,60141,FZD7
55035,PTEN,54434,TRAF6
55035,PTEN,60075,C8G
55035,PTEN,86083,PHLPP2
55035,PTEN,6144,RANGRF
55035,PTEN,28038,ZNF746
55035,PTEN,90914,BEGAIN
55035,PTEN,92086,SSC4D
55035,PTEN,54537,KCNQ1
55035,PTEN,424,NSUN5
55035,PTEN,33764,TFCP2L1
55035,PTEN,14827,HMX1
55035,PTEN,28540,PA2G4
55035,PTEN,34719,PCDH1
55035,PTEN,43156,ILKAP
55035,PTEN,72865,ABHD11
55035,PTEN,60806,RPS21
55035,PTEN,20770,CEBPG
55035,PTEN,96301,TP53
55035,PTEN,26583,ZNF34
55035,PTEN,77184,SRSF2
55035,PTEN,52863,WASHC5
55035,PTEN,65391,CLINT1
55035,PTEN,28275,RASGRP2
55035,PTEN,36797,OSBP2
55035,PTEN,51251,OGFOD1
55035,PTEN,50393,MYLPF
55035,PTEN,87158,SLTM
55035,PTEN,38863,PRSS22
55035,PTEN,64528,CCS
55035,PTEN,23546,SEMA7A
55035,PTEN,15416,CDT1
55035,PTEN,1504,ZFR
55035,PTEN,84041,SLC12A2
55035,PTEN,74112,PEX10
55035,PTEN,53148,DRD4
55035,PTEN,4508,PAQR6
55035,PTEN,25907,SH3BP4
55035,PTEN,87567,C6orf62
55035,PTEN,83621,ARF5
55035,PTEN,54138,RAD51
55035,PTEN,91984,CFB
55035,PTEN,34165,KIAA2026
55035,PTEN,18998,ZBTB41
55035,PTEN,12696,PSMD12
55035,PTEN,67461,LAP3
55035,PTEN,68392,C2orf15
55035,PTEN,69114,MT1F
55035,PTEN,68119,MARCKS
55035,PTEN,17374,RCE1
55035,PTEN,88225,PPP1CA
55035,PTEN,89293,NDUFS7
55035,PTEN,15888,GTF3C5
55035,PTEN,3484,GPD1L
55035,PTEN,22993,PXN
55035,PTEN,20597,PYCARD
55035,PTEN,89279,ERH
55035,PTEN,89852,TRIM24
55035,PTEN,49511,STIL
55035,PTEN,55002,PEX16
55035,PTEN,6271,PMPCA
55035,PTEN,86615,EIF4A1
55035,PTEN,87995,RHOF
55035,PTEN,55452,RAPGEFL1
55035,PTEN,96295,HES6
55035,PTEN,32766,LTC4S
55035,PTEN,76683,CDK2AP2
55035,PTEN,49733,STX12
55035,PTEN,76580,TACSTD2
55035,PTEN,27800,ARHGEF1
55035,PTEN,31324,KLHL21
55035,PTEN,27621,MOB3C
55035,PTEN,58861,GPX4
55035,PTEN,33904,FBXO42
55035,PTEN,71,NR2F6
55035,PTEN,52479,CHD1L
55035,PTEN,53328,GPAM
55035,PTEN,14625,NOXA1
55035,PTEN,8658,DUSP16
55035,PTEN,32851,PSMB4
55035,PTEN,44272,TNFRSF13C
55035,PTEN,48170,LLGL2
55035,PTEN,4574,RNF126
55035,PTEN,76953,SLC2A4RG
