gene_a.identifier,gene_a.name,gene_b.identifier,gene_b.name,cancer
74945,CDC25A,71820,FABP4,LAML
74945,CDC25A,12455,EHMT2,LAML
74945,CDC25A,72687,PIK3CB,LAML
74945,CDC25A,12970,TK1,LAML
74945,CDC25A,13799,PIM1,LAML
74945,CDC25A,91579,MAPKAPK2,LAML
74945,CDC25A,74469,NOS2,LAML
74945,CDC25A,53092,SLC16A8,LAML
74945,CDC25A,18889,DBH,LAML
74945,CDC25A,55810,PRKDC,LAML
74945,CDC25A,68194,PRKCZ,LAML
74945,CDC25A,23363,ERBB2,LAML
74774,PI4KB,10799,PTAR1,LAML
74469,NOS2,78927,NT5M,LAML
1483,PIK3CD,38662,PIK3CG,LAML
74469,NOS2,5572,SPHK2,LAML
74469,NOS2,12683,SLC5A5,LAML
74469,NOS2,68307,POMC,LAML
74469,NOS2,13799,PIM1,LAML
87320,DCXR,22800,PIK3C2B,LAML
74469,NOS2,28733,PRKCA,LAML
74469,NOS2,38662,PIK3CG,LAML
74469,NOS2,7476,PPP1CC,LAML
74469,NOS2,34835,NPR2,LAML
74469,NOS2,37681,PRKAR1A,LAML
74469,NOS2,2724,PKLR,LAML
1483,PIK3CD,94780,PRODH,LAML
74469,NOS2,20190,PIK3R2,LAML
87320,DCXR,16910,TSPO,LAML
87320,DCXR,88434,PRKAB1,LAML
87320,DCXR,5572,SPHK2,LAML
92524,CAMK2G,63493,PRKAA1,LAML
92524,CAMK2G,52225,TYK2,LAML
92524,CAMK2G,91579,MAPKAPK2,LAML
92524,CAMK2G,2724,PKLR,LAML
92524,CAMK2G,23363,ERBB2,LAML
92524,CAMK2G,72207,PTPRE,LAML
92524,CAMK2G,71459,NR5A1,LAML
92524,CAMK2G,42330,MASP2,LAML
92524,CAMK2G,88859,SRC,LAML
92524,CAMK2G,32163,MAP2K7,LAML
92524,CAMK2G,46366,GPX1,LAML
92524,CAMK2G,38662,PIK3CG,LAML
92524,CAMK2G,90373,UMPS,LAML
92524,CAMK2G,64496,SSTR4,LAML
92524,CAMK2G,59765,LCK,LAML
92524,CAMK2G,12455,EHMT2,LAML
92524,CAMK2G,12970,TK1,LAML
92524,CAMK2G,43783,MAP3K4,LAML
92223,PFKFB4,90465,TPSAB1,LAML
92223,PFKFB4,38662,PIK3CG,LAML
3600,GCK,4307,MMP14,LAML
3600,GCK,9419,MAPK3,LAML
92091,GRB2,12683,SLC5A5,LAML
92091,GRB2,15507,PRSS8,LAML
3600,GCK,88859,SRC,LAML
91579,MAPKAPK2,5572,SPHK2,LAML
91579,MAPKAPK2,3294,PLA2G2E,LAML
91579,MAPKAPK2,68194,PRKCZ,LAML
91579,MAPKAPK2,60761,PTP4A3,LAML
91579,MAPKAPK2,25943,STMN1,LAML
92524,CAMK2G,15507,PRSS8,LAML
92524,CAMK2G,53736,PRKCD,LAML
92524,CAMK2G,43050,DMPK,LAML
92524,CAMK2G,26824,MAP3K8,LAML
3375,ATM,82758,HMGCR,LAML
94780,PRODH,55083,TST,LAML
94780,PRODH,88859,SRC,LAML
94780,PRODH,25943,STMN1,LAML
94735,GMPS,9419,MAPK3,LAML
94735,GMPS,28733,PRKCA,LAML
94735,GMPS,65458,SPHK1,LAML
94735,GMPS,69296,PDK2,LAML
94735,GMPS,65678,MST1R,LAML
94735,GMPS,88635,NAMPT,LAML
94735,GMPS,55810,PRKDC,LAML
93935,NPR1,90465,TPSAB1,LAML
93935,NPR1,68866,TXN,LAML
93935,NPR1,94780,PRODH,LAML
93935,NPR1,12970,TK1,LAML
93822,SLC16A5,90465,TPSAB1,LAML
93822,SLC16A5,77445,TAOK2,LAML
92524,CAMK2G,69689,CSK,LAML
92524,CAMK2G,32766,LTC4S,LAML
92524,CAMK2G,74469,NOS2,LAML
92524,CAMK2G,48881,CYP4F12,LAML
92524,CAMK2G,69296,PDK2,LAML
92524,CAMK2G,45768,CDK8,LAML
91579,MAPKAPK2,29711,PFKFB1,LAML
92524,CAMK2G,35992,FN3K,LAML
93772,GALK1,12683,SLC5A5,LAML
93772,GALK1,32766,LTC4S,LAML
93772,GALK1,68194,PRKCZ,LAML
93772,GALK1,47636,TOP1,LAML
93772,GALK1,59765,LCK,LAML
93822,SLC16A5,12683,SLC5A5,LAML
93772,GALK1,94780,PRODH,LAML
6456,MAP3K3,42330,MASP2,LAML
91579,MAPKAPK2,31227,PARP1,LAML
91446,PLOD1,52897,UCK2,LAML
324,RAB18,29430,RAB1A,LAML
3600,GCK,12970,TK1,LAML
3600,GCK,90057,ITGB7,LAML
3600,GCK,28733,PRKCA,LAML
3600,GCK,64034,KSR1,LAML
4073,KCNA3,68194,PRKCZ,LAML
4307,MMP14,93935,NPR1,LAML
88859,SRC,52225,TYK2,LAML
4307,MMP14,55810,PRKDC,LAML
4307,MMP14,59492,PLA2G4C,LAML
88635,NAMPT,31227,PARP1,LAML
88635,NAMPT,39596,PTPRJ,LAML
88635,NAMPT,43474,RPS6KA2,LAML
88635,NAMPT,2964,XPO1,LAML
89194,P2RY6,1483,PIK3CD,LAML
88635,NAMPT,68866,TXN,LAML
87385,EDA,55810,PRKDC,LAML
87381,AKT1,78973,GHSR,LAML
87381,AKT1,46366,GPX1,LAML
87381,AKT1,90465,TPSAB1,LAML
87381,AKT1,91579,MAPKAPK2,LAML
87381,AKT1,35992,FN3K,LAML
87381,AKT1,13799,PIM1,LAML
4825,CASK,7476,PPP1CC,LAML
4825,CASK,87216,PIM2,LAML
87381,AKT1,19064,BCL2L1,LAML
87381,AKT1,14537,AKT2,LAML
87381,AKT1,72933,RPS6KA4,LAML
87320,DCXR,3294,PLA2G2E,LAML
87320,DCXR,12970,TK1,LAML
88434,PRKAB1,68866,TXN,LAML
89194,P2RY6,47636,TOP1,LAML
89194,P2RY6,39596,PTPRJ,LAML
89194,P2RY6,90465,TPSAB1,LAML
324,RAB18,50638,RAB1B,LAML
90676,BCKDK,46366,GPX1,LAML
90676,BCKDK,41417,IL12A,LAML
90676,BCKDK,53736,PRKCD,LAML
90676,BCKDK,10708,CYP11B2,LAML
90676,BCKDK,16910,TSPO,LAML
90676,BCKDK,43783,MAP3K4,LAML
90676,BCKDK,12970,TK1,LAML
90676,BCKDK,43050,DMPK,LAML
90181,IGF1R,77445,TAOK2,LAML
90181,IGF1R,1483,PIK3CD,LAML
90181,IGF1R,73856,MAPK12,LAML
90057,ITGB7,85065,PNMT,LAML
90057,ITGB7,94780,PRODH,LAML
90057,ITGB7,72207,PTPRE,LAML
90057,ITGB7,93935,NPR1,LAML
90057,ITGB7,9419,MAPK3,LAML
89194,P2RY6,93822,SLC16A5,LAML
89194,P2RY6,94780,PRODH,LAML
90057,ITGB7,73856,MAPK12,LAML
90057,ITGB7,78202,XIAP,LAML
90057,ITGB7,89194,P2RY6,LAML
90057,ITGB7,46714,KDM1A,LAML
91579,MAPKAPK2,85188,PIK3CA,LAML
90057,ITGB7,55083,TST,LAML
90057,ITGB7,59765,LCK,LAML
90057,ITGB7,26824,MAP3K8,LAML
90057,ITGB7,32163,MAP2K7,LAML
90057,ITGB7,63218,KCNQ4,LAML
90057,ITGB7,24683,MAP4K1,LAML
90057,ITGB7,68307,POMC,LAML
90057,ITGB7,7822,OXT,LAML
6456,MAP3K3,90465,TPSAB1,LAML
76660,ATR,45768,CDK8,LAML
71820,FABP4,2964,XPO1,LAML
65731,APEX1,31227,PARP1,LAML
71820,FABP4,4073,KCNA3,LAML
68398,GRM2,52722,MAP3K10,LAML
71820,FABP4,32163,MAP2K7,LAML
65731,APEX1,46366,GPX1,LAML
65731,APEX1,76660,ATR,LAML
65731,APEX1,55810,PRKDC,LAML
68194,PRKCZ,72207,PTPRE,LAML
65731,APEX1,46130,BRCA2,LAML
68398,GRM2,70281,NAGK,LAML
71820,FABP4,78202,XIAP,LAML
65731,APEX1,31300,MAP3K5,LAML
68398,GRM2,70890,PTGIR,LAML
69689,CSK,1483,PIK3CD,LAML
65731,APEX1,3375,ATM,LAML
70642,CDKN1A,23438,GPI,LAML
68398,GRM2,72612,ITGA6,LAML
65731,APEX1,47088,ILK,LAML
6685,BCL2L2,19296,BIRC5,LAML
71820,FABP4,12970,TK1,LAML
65013,CKM,44340,RELA,LAML
65013,CKM,36615,EPHA2,LAML
71129,AXL,52225,TYK2,LAML
70642,CDKN1A,7476,PPP1CC,LAML
71129,AXL,69903,BRD2,LAML
65458,SPHK1,88859,SRC,LAML
65678,MST1R,90465,TPSAB1,LAML
65678,MST1R,47636,TOP1,LAML
65678,MST1R,68194,PRKCZ,LAML
71820,FABP4,37681,PRKAR1A,LAML
65678,MST1R,55083,TST,LAML
68194,PRKCZ,12970,TK1,LAML
6685,BCL2L2,92091,GRB2,LAML
71820,FABP4,7822,OXT,LAML
65678,MST1R,28733,PRKCA,LAML
71820,FABP4,22800,PIK3C2B,LAML
68194,PRKCZ,43115,PTPRZ1,LAML
6685,BCL2L2,38662,PIK3CG,LAML
71820,FABP4,70890,PTGIR,LAML
71406,CDK2,85188,PIK3CA,LAML
69903,BRD2,48881,CYP4F12,LAML
71406,CDK2,43115,PTPRZ1,LAML
70642,CDKN1A,93822,SLC16A5,LAML
71406,CDK2,93935,NPR1,LAML
1483,PIK3CD,60761,PTP4A3,LAML
69903,BRD2,52897,UCK2,LAML
69903,BRD2,17121,MMP25,LAML
70281,NAGK,1483,PIK3CD,LAML
6685,BCL2L2,26824,MAP3K8,LAML
71406,CDK2,10708,CYP11B2,LAML
68307,POMC,12970,TK1,LAML
70281,NAGK,38662,PIK3CG,LAML
71406,CDK2,85047,GRIK5,LAML
70281,NAGK,68866,TXN,LAML
68194,PRKCZ,16910,TSPO,LAML
71406,CDK2,70281,NAGK,LAML
71406,CDK2,42728,LTB4R,LAML
68315,EXOC4,10799,PTAR1,LAML
71406,CDK2,78733,HCK,LAML
71406,CDK2,48383,ERBB4,LAML
71406,CDK2,50290,CRYBB1,LAML
71820,FABP4,84228,NDUFA4,LAML
71820,FABP4,93772,GALK1,LAML
69903,BRD2,76564,MAP2K5,LAML
69903,BRD2,73780,FGFR3,LAML
71820,FABP4,61862,MCL1,LAML
71459,NR5A1,89194,P2RY6,LAML
1483,PIK3CD,87216,PIM2,LAML
3375,ATM,90465,TPSAB1,LAML
71459,NR5A1,25943,STMN1,LAML
68307,POMC,53092,SLC16A8,LAML
71459,NR5A1,68194,PRKCZ,LAML
71406,CDK2,43783,MAP3K4,LAML
71406,CDK2,76564,MAP2K5,LAML
6685,BCL2L2,74945,CDC25A,LAML
6685,BCL2L2,88635,NAMPT,LAML
68307,POMC,38962,PTK6,LAML
68398,GRM2,19193,LARS2,LAML
69903,BRD2,31427,CARM1,LAML
65013,CKM,38662,PIK3CG,LAML
71129,AXL,48881,CYP4F12,LAML
71129,AXL,19296,BIRC5,LAML
64562,DNMT1,3294,PLA2G2E,LAML
70642,CDKN1A,53736,PRKCD,LAML
72207,PTPRE,43474,RPS6KA2,LAML
72207,PTPRE,12683,SLC5A5,LAML
64562,DNMT1,68194,PRKCZ,LAML
70642,CDKN1A,59765,LCK,LAML
72687,PIK3CB,12970,TK1,LAML
72687,PIK3CB,64496,SSTR4,LAML
70642,CDKN1A,63493,PRKAA1,LAML
69903,BRD2,87320,DCXR,LAML
68398,GRM2,1483,PIK3CD,LAML
69903,BRD2,42330,MASP2,LAML
71129,AXL,73127,CSF3R,LAML
64034,KSR1,12970,TK1,LAML
6456,MAP3K3,68194,PRKCZ,LAML
72687,PIK3CB,55083,TST,LAML
69689,CSK,53092,SLC16A8,LAML
72612,ITGA6,7822,OXT,LAML
72612,ITGA6,73856,MAPK12,LAML
69689,CSK,38662,PIK3CG,LAML
72612,ITGA6,43783,MAP3K4,LAML
70642,CDKN1A,43474,RPS6KA2,LAML
72207,PTPRE,88859,SRC,LAML
69903,BRD2,37441,CDK5,LAML
69689,CSK,68307,POMC,LAML
64034,KSR1,19193,LARS2,LAML
69689,CSK,12970,TK1,LAML
64034,KSR1,51663,MAP2K2,LAML
69903,BRD2,69689,CSK,LAML
72612,ITGA6,72207,PTPRE,LAML
64034,KSR1,88635,NAMPT,LAML
69689,CSK,51663,MAP2K2,LAML
64034,KSR1,93822,SLC16A5,LAML
69689,CSK,93772,GALK1,LAML
71820,FABP4,93822,SLC16A5,LAML
71820,FABP4,65678,MST1R,LAML
70642,CDKN1A,46714,KDM1A,LAML
71820,FABP4,53092,SLC16A8,LAML
64828,PPME1,7159,TMEM165,LAML
70642,CDKN1A,12455,EHMT2,LAML
70642,CDKN1A,47636,TOP1,LAML
70642,CDKN1A,46366,GPX1,LAML
65013,CKM,32163,MAP2K7,LAML
70642,CDKN1A,43050,DMPK,LAML
65013,CKM,78202,XIAP,LAML
65013,CKM,39596,PTPRJ,LAML
71129,AXL,35992,FN3K,LAML
63839,FBXO8,10799,PTAR1,LAML
71129,AXL,20294,CAMK2B,LAML
70642,CDKN1A,32163,MAP2K7,LAML
72612,ITGA6,38662,PIK3CG,LAML
71820,FABP4,48812,NTRK1,LAML
64562,DNMT1,52722,MAP3K10,LAML
70642,CDKN1A,74469,NOS2,LAML
70642,CDKN1A,12970,TK1,LAML
6685,BCL2L2,90057,ITGB7,LAML
69689,CSK,43327,HCRTR1,LAML
70642,CDKN1A,65678,MST1R,LAML
71129,AXL,65458,SPHK1,LAML
71820,FABP4,38662,PIK3CG,LAML
71129,AXL,32163,MAP2K7,LAML
71129,AXL,1483,PIK3CD,LAML
72687,PIK3CB,90465,TPSAB1,LAML
71820,FABP4,31300,MAP3K5,LAML
71129,AXL,55083,TST,LAML
91130,NFKBIL1,60732,KRAS,LUAD
88318,PSMA2,60732,KRAS,LUAD
60732,KRAS,29426,MPDZ,LUAD
60732,KRAS,94182,STK33,LUAD
60338,RFC1,86335,CHEK2,LUAD
60732,KRAS,45574,TBK1,LUAD
60732,KRAS,81402,NF1,LUAD
60732,KRAS,21448,MAP3K7,LUAD
89279,ERH,60732,KRAS,LUAD
60611,TMEM177,60732,KRAS,LUAD
60732,KRAS,32354,PKN3,LUAD
60502,ASH1L,60732,KRAS,LUAD
60732,KRAS,22847,KCMF1,LUAD
60732,KRAS,25343,CTNNAL1,LUAD
92418,LZTR1,60732,KRAS,LUAD
7868,SON,60732,KRAS,LUAD
60381,ALDOA,76542,HK2,LUAD
60381,ALDOA,56778,ENO2,LUAD
60732,KRAS,2964,XPO1,LUAD
60080,SPATA17,60732,KRAS,LUAD
60381,ALDOA,47207,FBP2,LUAD
60202,FBL,60732,KRAS,LUAD
23363,ERBB2,88859,SRC,LUAD
60732,KRAS,79493,RPL37A,LUAD
60732,KRAS,80970,CDC73,LUAD
59584,RPA2,60732,KRAS,LUAD
60732,KRAS,81782,GATA6,LUAD
23608,GAPDHS,21841,LDHA,LUAD
72789,ALDOB,56778,ENO2,LUAD
23632,DHRS7C,60732,KRAS,LUAD
56268,PC,60732,KRAS,LUAD
26626,IBTK,60732,KRAS,LUAD
55795,MRPL49,60732,KRAS,LUAD
88572,ENO3,24458,GAPDH,LUAD
88572,ENO3,23608,GAPDHS,LUAD
55526,NUP205,60732,KRAS,LUAD
27173,HSD3B2,60732,KRAS,LUAD
27180,CCIN,60732,KRAS,LUAD
27512,GSPT1,60732,KRAS,LUAD
27528,TUBA1A,48992,TUSC3,LUAD
27528,TUBA1A,92974,XRCC3,LUAD
27528,TUBA1A,14011,WEE1,LUAD
27528,TUBA1A,94589,WRN,LUAD
27528,TUBA1A,73545,YWHAZ,LUAD
27997,CTNS,60732,KRAS,LUAD
28344,HSPA14,60732,KRAS,LUAD
87386,DYNLL2,60732,KRAS,LUAD
12205,TOP3A,5964,FH,LUAD
30161,EMID1,60732,KRAS,LUAD
12205,TOP3A,48399,PALB2,LUAD
87229,NBR2,60732,KRAS,LUAD
29101,CACNA2D2,60732,KRAS,LUAD
531,LDHB,13316,ME1,LUAD
68407,RPS6KB1,56655,RRM2,LUAD
82452,LRRC10,60732,KRAS,LUAD
11283,RTEL1,60732,KRAS,LUAD
69592,DCLK2,60732,KRAS,LUAD
69273,GATA2,60732,KRAS,LUAD
28740,HOXB13,60732,KRAS,LUAD
10768,NCOA4,60732,KRAS,LUAD
75193,LCE5A,60732,KRAS,LUAD
11354,UBC,60732,KRAS,LUAD
59379,OIP5,60732,KRAS,LUAD
56342,MTX2,60732,KRAS,LUAD
26275,PIK3R1,66175,VHL,LUAD
14011,WEE1,14011,WEE1,LUAD
14011,WEE1,92974,XRCC3,LUAD
23754,CASP8,86177,MTOR,LUAD
13353,GRIP2,60732,KRAS,LUAD
13316,ME1,8333,PFKM,LUAD
13068,IMPDH1,34485,RPS11,LUAD
13068,IMPDH1,41154,SH3GL1,LUAD
24458,GAPDH,80035,PDHX,LUAD
24458,GAPDH,28126,TPI1,LUAD
24458,GAPDH,66509,PGK1,LUAD
24458,GAPDH,8333,PFKM,LUAD
57986,VPS52,60732,KRAS,LUAD
24458,GAPDH,45719,PFKP,LUAD
24458,GAPDH,23608,GAPDHS,LUAD
57880,PSMB6,60732,KRAS,LUAD
24458,GAPDH,88047,PGAM2,LUAD
57653,ZBTB5,60732,KRAS,LUAD
88661,EFNB2,60732,KRAS,LUAD
56655,RRM2,60732,KRAS,LUAD
56669,POLR2B,60732,KRAS,LUAD
56752,PSMD14,60732,KRAS,LUAD
9612,RGS20,60732,KRAS,LUAD
25832,DAG1,60732,KRAS,LUAD
26358,HDAC6,85188,PIK3CA,LUAD
4773,ADAMTSL5,60732,KRAS,LUAD
13068,IMPDH1,14011,WEE1,LUAD
74235,SEC14L3,60732,KRAS,LUAD
25009,CDK6,73780,FGFR3,LUAD
24458,GAPDH,92399,MDH2,LUAD
24458,GAPDH,75349,TKT,LUAD
24458,GAPDH,50591,PGAM1,LUAD
9466,NCL,60732,KRAS,LUAD
60732,KRAS,65533,KRT32,LUAD
21127,BRAF,9758,EGFR,LUAD
60732,KRAS,95166,CCDC112,LUAD
14121,FRMPD1,60732,KRAS,LUAD
1393,POLM,60732,KRAS,LUAD
65040,KIF2C,60732,KRAS,LUAD
14314,CNKSR1,60732,KRAS,LUAD
66202,CSNK2A1,15850,APC,LUAD
33843,WWC1,60732,KRAS,LUAD
64318,SERPINI1,60732,KRAS,LUAD
66202,CSNK2A1,31516,ATAD5,LUAD
94253,POLR2G,60732,KRAS,LUAD
92902,POLA1,60732,KRAS,LUAD
66576,SAE1,60732,KRAS,LUAD
64634,CTCF,60732,KRAS,LUAD
95824,GCM2,60732,KRAS,LUAD
92992,EEF1A1,60732,KRAS,LUAD
66308,NADK,60732,KRAS,LUAD
2537,TPP2,60732,KRAS,LUAD
2732,SYPL2,60732,KRAS,LUAD
254,CDK4,47636,TOP1,LUAD
65860,PDGFRA,56655,RRM2,LUAD
19064,BCL2L1,61862,MCL1,LUAD
4414,SNX2,60732,KRAS,LUAD
4168,ZNF260,60732,KRAS,LUAD
63348,HOXD11,60732,KRAS,LUAD
61439,TDRD7,60732,KRAS,LUAD
3676,MID1,60732,KRAS,LUAD
61920,RHBDL2,60732,KRAS,LUAD
3303,ZC3HAV1L,60732,KRAS,LUAD
3270,PPP3R1,60732,KRAS,LUAD
62465,SPAST,60732,KRAS,LUAD
2986,RRP9,60732,KRAS,LUAD
63271,PNPLA4,60732,KRAS,LUAD
14011,WEE1,94589,WRN,LUAD
63653,NOL8,60732,KRAS,LUAD
14537,AKT2,46130,BRCA2,LUAD
83496,RAD17,86335,CHEK2,LUAD
73502,SDCCAG8,60732,KRAS,LUAD
67385,ZC3H15,60732,KRAS,LUAD
94552,CCT8,60732,KRAS,LUAD
71459,NR5A1,60732,KRAS,LUAD
31648,CDC7,21929,BRD4,LUAD
31434,NUP93,60732,KRAS,LUAD
83044,MCPH1,60732,KRAS,LUAD
31420,PSEN1,60732,KRAS,LUAD
93953,F2RL3,60732,KRAS,LUAD
14542,E2F1,60732,KRAS,LUAD
71917,PLXNB1,60732,KRAS,LUAD
29939,DHFR,80970,CDC73,LUAD
71977,METAP2,60732,KRAS,LUAD
72090,RAP1A,60732,KRAS,LUAD
15396,FLRT2,60732,KRAS,LUAD
63860,ALKBH7,60732,KRAS,LUAD
14649,GALT,60732,KRAS,LUAD
1642,HSDL2,60732,KRAS,LUAD
71179,SUV39H2,60732,KRAS,LUAD
7966,C1R,60732,KRAS,LUAD
73142,TRIM44,60732,KRAS,LUAD
67411,UBE3B,60732,KRAS,LUAD
168,CREBZF,60732,KRAS,LUAD
14537,AKT2,31227,PARP1,LUAD
82713,UBB,60732,KRAS,LUAD
32747,TOMM20,60732,KRAS,LUAD
69057,POLR2A,60732,KRAS,LUAD
69642,TTC21B,60732,KRAS,LUAD
2015,KCNJ6,60732,KRAS,LUAD
16544,GRAP2,60732,KRAS,LUAD
9394,HMGN2,60732,KRAS,LUAD
70049,LRRC32,60732,KRAS,LUAD
95190,CATSPER1,60732,KRAS,LUAD
7268,CYP1B1,60732,KRAS,LUAD
8333,PFKM,75349,TKT,LUAD
32977,SH3PXD2B,60732,KRAS,LUAD
19064,BCL2L1,60732,KRAS,LUAD
7097,CDH5,60732,KRAS,LUAD
66202,CSNK2A1,26328,STK11,LUAD
60732,KRAS,93127,CNOT1,LUAD
60732,KRAS,43720,HNRNPC,LUAD
60732,KRAS,35310,HUWE1,LUAD
22088,ILF3,60732,KRAS,LUAD
60732,KRAS,12902,ANAPC4,LUAD
91051,HSP90AA1,76660,ATR,LUAD
60732,KRAS,45685,RLF,LUAD
60732,KRAS,24358,CDCA8,LUAD
90426,CALR,60732,KRAS,LUAD
60732,KRAS,13496,SYTL2,LUAD
21841,LDHA,44407,PDHB,LUAD
21841,LDHA,531,LDHB,LUAD
21808,MAPK1,1204,TTN,LUAD
21808,MAPK1,34485,RPS11,LUAD
60732,KRAS,67684,OR2H2,LUAD
60732,KRAS,36205,IARS2,LUAD
90181,IGF1R,55810,PRKDC,LUAD
60732,KRAS,4995,ARID1B,LUAD
60732,KRAS,54385,PSMA5,LUAD
91051,HSP90AA1,27297,FZR1,LUAD
60732,KRAS,61512,DIDO1,LUAD
60732,KRAS,49917,COPS8,LUAD
23139,CYP11B1,60732,KRAS,LUAD
60732,KRAS,66153,NXF1,LUAD
60732,KRAS,35255,KPRP,LUAD
60732,KRAS,66770,ZC3H18,LUAD
60732,KRAS,38580,IREB2,LUAD
60732,KRAS,8181,CDKL3,LUAD
60732,KRAS,17460,TRIM39,LUAD
60732,KRAS,9416,DNTTIP1,LUAD
60732,KRAS,66081,UBE2I,LUAD
60732,KRAS,28733,PRKCA,LUAD
60732,KRAS,55945,KCNH7,LUAD
60732,KRAS,93880,RNF40,LUAD
60732,KRAS,5405,EXOSC10,LUAD
20641,ITM2A,60732,KRAS,LUAD
20493,BFSP1,60732,KRAS,LUAD
6623,TULP2,60732,KRAS,LUAD
68091,CCT2,60732,KRAS,LUAD
68069,CCNA2,60732,KRAS,LUAD
61791,GDF10,60732,KRAS,LUAD
61799,ADH7,60732,KRAS,LUAD
66764,DNM3,60732,KRAS,LUAD
2031,GNL3L,60732,KRAS,LUAD
92893,PHF1,60732,KRAS,LUAD
91707,ENPP5,60732,KRAS,LUAD
91864,C1QA,60732,KRAS,LUAD
88637,PHF7,60732,KRAS,LUAD
62653,GON4L,60732,KRAS,LUAD
5577,ZMAT1,60732,KRAS,LUAD
5438,TIMM22,60732,KRAS,LUAD
88771,THOC1,60732,KRAS,LUAD
254,CDK4,23363,ERBB2,LUAD
60732,KRAS,90559,PPP1R8,LUAD
6762,SLITRK2,60732,KRAS,LUAD
91051,HSP90AA1,61862,MCL1,LUAD
60732,KRAS,65741,MTX1,LUAD
60732,KRAS,86944,EIF4A3,LUAD
60732,KRAS,63540,ZGPAT,LUAD
60732,KRAS,40156,SH2D3A,LUAD
60732,KRAS,49520,RELN,LUAD
60732,KRAS,56869,ARPC3,LUAD
60806,RPS21,60732,KRAS,LUAD
19825,ATP6V1B1,60732,KRAS,LUAD
19681,ANAPC1,60732,KRAS,LUAD
60732,KRAS,1307,RPGRIP1,LUAD
60732,KRAS,72913,UHRF2,LUAD
90778,ENO1,89098,HK1,LUAD
90778,ENO1,24458,GAPDH,LUAD
90778,ENO1,531,LDHB,LUAD
91051,HSP90AA1,14106,LLGL1,LUAD
254,CDK4,55810,PRKDC,LUAD
9809,HSD3B7,60732,KRAS,LUAD
32844,CTTNBP2,60732,KRAS,LUAD
12205,TOP3A,81402,NF1,LUAD
27528,TUBA1A,77610,ING5,LUAD
27398,SORT1,60732,KRAS,LUAD
27297,FZR1,86335,CHEK2,LUAD
46239,CRNKL1,60732,KRAS,LUAD
27080,WASF3,60732,KRAS,LUAD
35041,ZNF584,60732,KRAS,LUAD
27528,TUBA1A,9176,RB1,LUAD
52369,PEX11A,60732,KRAS,LUAD
26554,POLR3F,60732,KRAS,LUAD
46130,BRCA2,31227,PARP1,LUAD
25867,NAV3,60732,KRAS,LUAD
25848,SLC11A2,60732,KRAS,LUAD
5631,ALDH2,58426,RAD23B,LUAD
85211,TOP2A,34485,RPS11,LUAD
35001,RPL13A,60732,KRAS,LUAD
54049,NMNAT1,60732,KRAS,LUAD
51196,TMED10,60732,KRAS,LUAD
50815,WFDC12,60732,KRAS,LUAD
27528,TUBA1A,86177,MTOR,LUAD
27528,TUBA1A,73372,CHEK1,LUAD
27528,TUBA1A,40016,RPL11,LUAD
48755,MAFG,60732,KRAS,LUAD
48807,UBE2D1,60732,KRAS,LUAD
47636,TOP1,1204,TTN,LUAD
35525,TRIM3,60732,KRAS,LUAD
2609,EDA2R,60732,KRAS,LUAD
47207,FBP2,24458,GAPDH,LUAD
46844,ALKBH3,60732,KRAS,LUAD
50409,TK2,60732,KRAS,LUAD
27528,TUBA1A,24198,CDC14A,LUAD
50544,TEAD2,60732,KRAS,LUAD
27528,TUBA1A,14106,LLGL1,LUAD
49243,MTA2,60732,KRAS,LUAD
54438,NDE1,60732,KRAS,LUAD
54709,MAGEH1,60732,KRAS,LUAD
54737,SPTY2D1,60732,KRAS,LUAD
80982,RB1CC1,60732,KRAS,LUAD
85211,TOP2A,43783,MAP3K4,LUAD
85211,TOP2A,61622,MSH2,LUAD
85211,TOP2A,81402,NF1,LUAD
5631,ALDH2,92974,XRCC3,LUAD
12205,TOP3A,73372,CHEK1,LUAD
43595,ADAM22,60732,KRAS,LUAD
5631,ALDH2,69367,ARID1A,LUAD
23935,LAMB3,60732,KRAS,LUAD
75336,FANCA,60732,KRAS,LUAD
23213,TGIF2,60732,KRAS,LUAD
5631,ALDH2,31516,ATAD5,LUAD
76542,HK2,75349,TKT,LUAD
5631,ALDH2,43185,PHB2,LUAD
75054,HSPA9,60732,KRAS,LUAD
43661,FOXO4,60732,KRAS,LUAD
24097,MYLIP,60732,KRAS,LUAD
24301,MMP7,60732,KRAS,LUAD
54849,ZC3H13,60732,KRAS,LUAD
11318,CXCL16,60732,KRAS,LUAD
25053,MVP,60732,KRAS,LUAD
24814,MRPL30,60732,KRAS,LUAD
24683,MAP4K1,60732,KRAS,LUAD
44510,ADA,7332,BLM,LUAD
44510,ADA,73372,CHEK1,LUAD
44407,PDHB,75349,TKT,LUAD
53522,CA12,60732,KRAS,LUAD
44319,CHN1,60732,KRAS,LUAD
44133,GMPPB,60732,KRAS,LUAD
53786,COX4I2,60732,KRAS,LUAD
54075,AOX1,60732,KRAS,LUAD
80560,MATN2,60732,KRAS,LUAD
24371,USP6,60732,KRAS,LUAD
36217,ZC3H10,60732,KRAS,LUAD
48627,CDC6,60732,KRAS,LUAD
27528,TUBA1A,43185,PHB2,LUAD
27528,TUBA1A,86335,CHEK2,LUAD
42660,SPTBN5,60732,KRAS,LUAD
50591,PGAM1,75349,TKT,LUAD
50591,PGAM1,77560,PGK2,LUAD
79140,RUNX2,60732,KRAS,LUAD
42924,PROM1,60732,KRAS,LUAD
